area,shape,HtoW,height,width,days,years,TOTALN,TOTALP,lossSAV,lossFP,minthresholdtomoveSAV,maxthresholdtomoveSAV,maxamounttomoveSAV,minthresholdtomoveFP,maxthresholdtomoveFP,maxamounttomoveFP,numbFPspecies,initialSAVcells,initial01cells,initial02cells,initial03cells,initial04cells,initialSAVtotmass,initial01totmass,initial02totmass,initial03totmass,initial04totmass,maxSAVrgr,maxrgr01,maxrgr02,maxrgr03,maxrgr04,overwinterSAV,overwinter01,overwinter02,overwinter03,overwinter04,halfsatBSAV,halfsatB01,halfsatB02,halfsatB03,halfsatB04,halfsatNSAV,halfsatN01,halfsatN02,halfsatN03,halfsatN04,halfsatPSAV,halfsatP01,halfsatP02,halfsatP03,halfsatP04,uptakeNSAV,uptakeN01,uptakeN02,uptakeN03,uptakeN04,uptakePSAV,uptakeP01,uptakeP02,uptakeP03,uptakeP04,lightlimitation,shadingbyFP,lightattenuation,wind_avg,wind_std,prob_up,prob_down,prob_left,prob_right,wind_direction,lightlimitation_FP,propyears_avgFPcover_abovethreshold,propyears_prop_daysFP_abovehalf,avg_avg_FPcover,avg_max_FPcover,avg_firstdayFP,propyears_avgSAVcover_abovethreshold,propyears_prop_daysSAV_abovehalf,avg_avg_SAVcover,avg_max_SAVcover,avg_firstdaySAV
400,square,1,20,20,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,0,0,3.98E-10,2.30E-09,NA,1,1,95.10635139,99.9975,10
400,square,1,20,20,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,0,0,1.65E-08,9.01E-08,NA,1,1,95.11526205,99.99397988,10
400,square,1,20,20,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,0.142857143,0.142857143,1.96E-05,0.000108162,NA,1,0.857142857,95.09832008,99.99015866,10
400,square,1,20,20,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.62019549,100,1.25,0,0,0.056804573,0.100530194,NA
400,square,1,20,20,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.75184595,100,1,0,0,0.016530906,0.033487843,NA
400,square,1,20,20,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.81550385,100,1,0,0,0.004697904,0.008647738,NA
400,square,1,20,20,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.8363482,100,1,0,0,0.004648072,0.008886258,NA
400,square,1,20,20,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.85426938,100,1,0,0,0.004008515,0.007949362,NA
400,square,1,20,20,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.86545549,100,1,0,0,0.00342769,0.006642688,NA
400,square,1,20,20,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.87233528,100,1,0,0,0.001811711,0.003565337,NA
400,rect,0.25,10,40,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,0,0,3.11E-13,1.88E-12,NA,1,1,95.09377418,100,10
400,rect,0.25,10,40,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,0,0,5.56E-12,3.21E-11,NA,1,1,95.10690342,99.99667642,10
400,rect,0.25,10,40,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,0,0,2.09E-10,1.14E-09,NA,1,1,95.0892465,99.99605142,10
400,rect,0.25,10,40,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,0,0,8.82E-09,4.87E-08,NA,1,1,95.07503422,99.99168149,10
400,rect,0.25,10,40,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,0,0,3.57E-07,1.98E-06,NA,1,1,95.06623864,99.98877485,10
400,rect,0.25,10,40,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,0,0,1.97E-05,0.000106823,NA,1,1,95.06285266,99.98804542,10
400,rect,0.25,10,40,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,0,0,0.001579487,0.008716131,NA,1,1,95.06880939,99.98448863,10
400,rect,0.25,10,40,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.83552907,100,1,0.142857143,0.142857143,0.026381484,0.047857569,NA
400,rect,0.25,10,40,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.85177994,100,1,0.142857143,0.142857143,0.013775828,0.026397344,NA
400,rect,0.25,10,40,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.86240732,100,1,0.142857143,0.142857143,0.006429299,0.011117729,NA
400,rect,0.25,10,40,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.86677786,100,1,0.142857143,0.142857143,0.002883345,0.005531754,NA
400,rect,0.25,10,40,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,0,0,3.22E-11,1.95E-10,NA,0.857142857,0.857142857,95.0990694,99.99823892,10
400,rect,0.25,10,40,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,0,0,2.68E-09,1.55E-08,NA,0.857142857,0.857142857,95.09614432,99.99543149,10
400,rect,0.25,10,40,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,0.285714286,0.285714286,0.047766063,0.261681972,NA,0.571428571,0.571428571,94.3305476,99.98424998,10.75
400,rect,0.25,10,40,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1,1,99.28357934,100,2,0,0,0.105079412,0.168970051,NA
400,rect,0.25,10,40,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.58827041,100,1,0,0,0.000286863,0.000490639,NA
400,rect,0.25,10,40,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.7390296,100,1,0,0,0.015832158,0.028582589,NA
400,rect,0.25,10,40,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.80715154,100,1,0,0,1.26E-05,2.31E-05,NA
400,rect,0.25,10,40,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.83216307,100,1,0,0,1.23E-05,2.35E-05,NA
400,rect,0.25,10,40,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.84124314,100,1,0,0,0.000527609,0.000931594,NA
400,rect,0.25,10,40,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.8575103,100,1,0,0,6.81E-05,0.000129405,NA
400,rect,0.25,10,40,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.867901,100,1,0,0,7.38E-06,1.38E-05,NA
400,rect,0.25,10,40,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,0,0,5.91E-13,3.57E-12,NA,0.857142857,1,95.10092188,100,10
400,rect,0.25,10,40,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,0,0,6.16E-10,3.56E-09,NA,0.857142857,0.857142857,95.09435268,99.99554542,10
400,rect,0.25,10,40,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,0,0,1.41E-07,7.76E-07,NA,0.857142857,0.857142857,95.07583355,99.99209752,10
400,rect,0.25,10,40,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1,1,99.26650683,100,2,0,0,0.013516197,0.021843076,NA
400,rect,0.25,10,40,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,0,0,8.92E-05,0.000494762,NA,0.857142857,0.857142857,95.07176313,99.98370476,10
400,rect,0.25,10,40,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.74151609,100,1,0,0,0.001935255,0.003292914,NA
400,rect,0.25,10,40,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.80386437,100,1,0,0,0.000115599,0.000209084,NA
400,rect,0.25,10,40,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.82553497,100,1,0,0,9.33E-05,0.000171689,NA
400,rect,0.25,10,40,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.85215331,100,1,0,0,4.08E-05,7.63E-05,NA
400,rect,0.25,10,40,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.86125651,100,1,0,0,0.000227491,0.000438256,NA
400,rect,0.25,10,40,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.8588117,100,1,0,0,6.35E-05,0.000120753,NA
400,rect,0.25,10,40,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,0,0,3.08E-11,1.86E-10,NA,1,1,95.09880829,99.99570433,10
400,rect,0.25,10,40,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,0,0,6.88E-10,3.97E-09,NA,1,1,95.09717584,99.9978125,10
400,rect,0.25,10,40,125,7,2,0.5,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,0.142857143,0.142857143,1.76E-05,9.66E-05,NA,1,1,95.07247616,99.98874975,10
400,rect,0.25,10,40,125,7,3,0.75,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1,1,99.24005934,100,2.5,0,0,0.418145612,0.583397523,NA
400,rect,0.25,10,40,125,7,4,1,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.61293056,100,1,0,0,0.035288502,0.062949451,NA
400,rect,0.25,10,40,125,7,5,1.25,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.73802086,100,1,0,0,0.008318804,0.015941237,NA
400,rect,0.25,10,40,125,7,6,1.5,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.80772609,100,1,0,0,0.009688768,0.016479801,NA
400,rect,0.25,10,40,125,7,7,1.75,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.829611,100,1,0,0,0.005779985,0.011039028,NA
400,rect,0.25,10,40,125,7,8,2,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.84380793,100,1,0,0,0.005890829,0.010089825,NA
400,rect,0.25,10,40,125,7,9,2.25,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.85298328,100,1,0,0,0.001758088,0.003105197,NA
400,rect,0.25,10,40,125,7,10,2.5,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,1.142857143,1,99.86343836,100,1,0,0,0.00355469,0.00674647,NA
400,rect,0.25,10,40,125,7,0.1,0.025,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,0,0,1.55E-11,9.38E-11,NA,1,1,95.09575802,99.99550575,10
400,rect,0.25,10,40,125,7,1,0.25,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.04,0.02,0,0.1,0.01,0.25,0.25,0.25,0.25,all,0.01,0,0,4.06E-10,2.34E-09,NA,1,1,95.1000462,99.99640359,10
