"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
40,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,120,0,0,2.33836157977539e-09,1.36692728361574e-08,NA,0.75,0.75,99.9139248498213,100,1,53.1747326709564,99.6717977738804,99.913765705461,99.9139248498213,31.5067018487397,0.0244935658247374,7.63449121199754e-06,2.33836157977539e-09
41,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0.75,0.75,98.5765874799839,100,1,0.25,0.25,2.12374760450443,2.90929960020223,NA,81.8588700269955,18.3579821395325,3.24515575890371,2.12374760450443,50.4880140387696,96.9062209023641,98.1772023966482,98.5765874799839
42,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,30,0,0,6.49293457263855e-11,3.79555048067089e-10,NA,1,1,99.9139250135849,100,1,88.4212583857123,99.9082936599728,99.9139187603888,99.9139250135849,1.16490569253002,0.000692117403068932,2.11987109888638e-07,6.49293457263855e-11
43,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,60,0,0,1.3664060524227e-10,7.98754875941368e-10,NA,1,1,99.913925011743,100,1,88.1526761421379,99.906949578165,99.913917116305,99.913925011743,1.62040153600558,0.00145653231762257,4.46116416463278e-07,1.3664060524227e-10
44,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,120,0,0,6.59843645991493e-11,3.85722332435657e-10,NA,1,1,99.9139250136686,100,1,88.5233296995867,99.9082626745211,99.9139188423945,99.9139250136686,1.05773574912383,0.000703365858727171,2.15431629617654e-07,6.59843645991493e-11
45,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,1,97.9878474981419,100,1,0,0,2.37418684559159,3.13429887863022,NA,52.7753006899869,5.29491752841642,2.55836122102332,2.37418684559159,78.9620083474297,98.6377300641368,98.3741260755344,97.9878474981419
46,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,30,0,0,3.39630542004053e-10,1.98536555779582e-09,NA,1,1,99.9139250052507,100,1,86.1096857350744,99.9026086647353,99.9139112370939,99.9139250052507,6.1965094399276,0.00362030509552211,1.10885603800261e-06,3.39630542004053e-10
47,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,60,0,0,5.27356589247125e-10,3.0827486915334e-09,NA,1,1,99.9139249962961,100,1,83.6137689570652,99.8940078871104,99.9139029732799,99.9139249962961,8.59758314635376,0.00562140381639787,1.72176075517424e-06,5.27356589247125e-10
48,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,120,0,0,3.13209873551495e-10,1.83091924431006e-09,NA,1,1,99.913925004503,100,1,85.5674486088265,99.9012771866156,99.913910476283,99.913925004503,5.7457937770077,0.00333867981794517,1.0225954877985e-06,3.13209873551495e-10
49,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,1,97.6432732003895,100,1,0,0,2.34642534270827,3.14678849974305,NA,25.3664194144789,1.29776641688217,2.29421288369049,2.34642534270827,89.907237969206,98.1580676189604,98.2927177440533,97.6432732003895
50,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,30,0,0,6.30079046707279e-10,3.68322951946395e-09,NA,1,1,99.9139249930846,100,1,81.7351935916682,99.8928943281552,99.9139000688388,99.9139249930846,11.7682158368985,0.00671637019307212,2.05713818241631e-06,6.30079046707279e-10
51,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,60,0,0,8.40613104117231e-10,4.91394058525455e-09,NA,1,1,99.9139249867078,100,1,81.146245164252,99.8876490164471,99.9138943132365,99.9139249867078,13.9455936391363,0.0089605770475281,2.7445085222639e-06,8.40613104117231e-10
52,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,120,0,0,5.01264683676284e-10,2.93022421493058e-09,NA,1,1,99.9139249982405,100,1,83.3623889902197,99.8972398795454,99.9139047921609,99.9139249982405,9.68359311813303,0.00534325615840416,1.63657357799162e-06,5.01264683676284e-10
53,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,1,98.5407738797575,100,1,0,0,1.78523909211966,1.97660544468646,NA,15.0753233303274,2.69567857450576,1.16185435814621,1.78523909211966,93.3734853246817,98.6393315607832,98.8174864523519,98.5407738797575
54,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,30,0,0,1.59046534575182e-09,9.29732379099171e-09,NA,1,1,99.9139249575173,100,1,72.5558512470974,99.8630253875476,99.9138676066002,99.9139249575173,25.5252973061147,0.0169537337029374,5.19269290628138e-06,1.59046534575182e-09
55,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,60,0,0,9.69483630288403e-10,5.66727420054857e-09,NA,1,1,99.9139249801964,100,1,78.0148713454675,99.8823315941332,99.9138882911459,99.9139249801964,17.2403679750511,0.0103342888535152,3.16525650654081e-06,9.69483630288403e-10
56,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,120,0,0,9.28301256101658e-10,5.42653593592375e-09,NA,1,1,99.9139249773918,100,1,75.0402124242747,99.8802699330695,99.9138855343717,99.9139249773918,19.9155093811391,0.00989530198076661,3.03080061024836e-06,9.28301256101658e-10
57,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,1,98.3416086694238,100,1,0,0,1.46631188199228,1.7849111743164,NA,11.4588140561887,2.70138468902546,1.70761392937469,1.46631188199228,94.9492919061163,98.2750463692578,98.5914381329727,98.3416086694238
58,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,30,0,0,2.10193624901522e-09,1.22872101220608e-08,NA,0.75,1,99.9139249250417,100,1,64.2739532615738,99.825996740981,99.9138373517035,99.9139249250417,34.2447698241117,0.0224056902458635,6.86258866475461e-06,2.10193624901522e-09
59,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,60,0,0,1.16482240321683e-09,6.80915876012839e-09,NA,1,1,99.9139249674113,100,1,72.309427842125,99.8715443152149,99.9138763697651,99.9139249674113,23.6503161083267,0.0124162570590365,3.80301592139577e-06,1.16482240321683e-09
60,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,120,0,0,1.33458406223128e-09,7.80152814143612e-09,NA,1,1,99.9139249625213,100,1,72.9415981305195,99.8661250117826,99.9138719703298,99.9139249625213,23.9903200748877,0.0142261211316901,4.35726889960144e-06,1.33458406223128e-09
61,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0.75,0.75,98.3322063488456,100,1,0.25,0.25,2.5265334119379,3.25935585710808,NA,85.349547585907,12.6567124538544,3.42447252010344,2.5265334119379,57.9210257511721,97.6298993474155,98.2495802521741,98.3322063488456
62,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,30,0,0,2.40644583400018e-11,1.4067270414889e-10,NA,1,1,99.9139250166828,100,1,92.2465458403751,99.9108456702644,99.913921660052,99.9139250166828,0.582557107721122,0.000256515325378813,7.85677864957623e-08,2.40644583400018e-11
63,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,60,0,0,2.43392815472805e-11,1.42279227893765e-10,NA,1,1,99.9139250167121,100,1,92.2540066778339,99.9108738443653,99.9139216885891,99.9139250167121,0.5899585895071,0.000259444847253539,7.94650537733094e-08,2.43392815472805e-11
64,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,120,0,0,2.38834848725763e-11,1.39614794318457e-10,NA,1,1,99.9139250167412,100,1,92.3026200389479,99.9108971599632,99.9139217156702,99.9139250167412,0.573856319357582,0.000254586238603693,7.79769281997852e-08,2.38834848725763e-11
65,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,1,98.4881667006706,100,1,0,0.25,2.03701945330964,2.76648767131909,NA,68.0016302246709,5.90274975360136,3.07775327566702,2.03701945330964,74.7828524715299,98.1825250450289,98.3529308704319,98.4881667006706
66,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,30,0,0,1.31428049378189e-10,7.6828403306754e-10,NA,1,1,99.9139250134882,100,1,91.0665949322454,99.9086910127028,99.9139187796847,99.9139250134882,3.27720372739922,0.00140095945806403,4.2909799918757e-07,1.31428049378189e-10
67,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,60,0,0,1.13134469756778e-10,6.61345938822988e-10,NA,1,1,99.9139250138818,100,1,91.229009422199,99.908919126008,99.9139191260707,99.9139250138818,2.9389098300253,0.00120595879628836,3.69371491496169e-07,1.13134469756778e-10
68,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,120,0,0,2.27586016386503e-10,1.33039106466573e-09,NA,1,1,99.9139250111038,100,1,90.6681673750411,99.9072066048053,99.9139166569254,99.9139250111038,4.49766629989404,0.00242596061610957,7.43043092830596e-07,2.27586016386503e-10
69,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,1,98.7831359843241,100,1,0,0,0.8436177797472,1.35474818349749,NA,42.0266558660704,2.21294159633853,1.94071900969346,0.8436177797472,87.8958419285532,98.6308029179221,98.8045661729154,98.7831359843241
70,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,30,0,0,7.30815809794017e-10,4.27210264805877e-09,NA,1,1,99.9139249932336,100,1,84.9721462321054,99.894374435264,99.9139003811341,99.9139249932336,14.1262347093547,0.00779018088515141,2.38603253875843e-06,7.30815809794017e-10
71,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,60,0,0,5.86605684737698e-10,3.42909891322842e-09,NA,1,1,99.9139249995256,100,1,87.8374305135865,99.8990798885671,99.9139061672168,99.9139249995256,11.2252684982186,0.00625295616029392,1.9152024781049e-06,5.86605684737698e-10
72,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,120,0,0,5.47324098181418e-10,3.19947201176043e-09,NA,1,1,99.9139250006176,100,1,87.1466537593117,99.8998997566281,99.9139071473838,99.9139250006176,11.3413063430146,0.0058342255230183,1.78695245575775e-06,5.47324098181418e-10
73,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,1,98.557301370124,100,1,0,0,1.88131821558987,2.18015290426323,NA,27.774830561617,4.51199951897969,2.8921855625741,1.88131821558987,91.8325943203374,97.4498561108122,98.187800646214,98.557301370124
74,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,30,0,0,8.55090903879694e-10,4.99857291788115e-09,NA,1,1,99.9139249874275,100,1,82.2573001985341,99.8899983342137,99.9138950270192,99.9139249874275,18.4842706554741,0.00911489570464501,2.79177693541484e-06,8.55090903879694e-10
75,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,60,0,0,9.45015547974661e-10,5.52424204684035e-09,NA,1,1,99.9139249888891,100,1,84.9594538829776,99.8917276110371,99.9138965789606,99.9139249888891,16.2070686260856,0.0100734799464907,3.08537091881419e-06,9.45015547974661e-10
76,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,120,0,0,9.61397191257108e-10,5.62000360633056e-09,NA,1,1,99.9139249840938,100,1,81.7567305522624,99.8874409748925,99.9138920117484,99.9139249840938,20.1853648943887,0.0102480883774915,3.13885516912823e-06,9.61397191257108e-10
77,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,1,98.8065057140474,100,1,0,0,2.01130523055474,2.74963298776434,NA,18.7591439568276,2.11205401383658,2.48342035581075,2.01130523055474,96.2994684220021,98.0943102731618,97.8964654369905,98.8065057140474
78,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,1,0.25,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,30,0,0,1.15158069146822e-09,6.73175218097869e-09,NA,1,1,99.9139249752078,100,1,78.7855900793885,99.8798751943775,99.9138838178012,99.9139249752078,24.5415771945429,0.0122753844510541,3.75978319580522e-06,1.15158069146822e-09
