"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
539,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,1,1,97.232052316929,99.1327288212933,1,0,0,1.69720354925879,2.478576596437,NA,4.86465296065622,1.2506812455684,1.64036274778399,1.69720354925879,94.0365533554008,97.6964880686592,97.9938288797624,97.232052316929
540,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,1,1,97.1726682975821,99.6369006625427,1,0,0,1.08909797339748,1.9336525429046,NA,3.39806897118546,0.571594396907692,0.633125617742411,1.08909797339748,96.4310193751281,98.6411793969895,97.7178259700845,97.1726682975821
541,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,4.04246756633405e-09,2.24448486906456e-08,NA,1,1,99.9139250089949,100,1,88.1167364433443,99.907501252182,99.9139162683894,99.9139250089949,2.01693758644355,0.00363856947929501,3.83519433556713e-06,4.04246756633405e-09
542,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,4.56701100818343e-09,2.53572525607422e-08,NA,1,1,99.9139250083714,100,1,88.1884296650246,99.9074219709292,99.913915932473,99.9139250083714,2.04247294417547,0.00411067492005644,4.33284235682915e-06,4.56701100818343e-09
543,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.08929902352849e-08,6.04807617172867e-08,NA,1,1,99.9139249980293,100,1,87.3018319780353,99.9036743318816,99.9139091767921,99.9139249980293,3.89968307040338,0.00980223728281382,1.03344631841954e-05,1.08929902352849e-08
544,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,1.29307528158143e-08,7.17949583303529e-08,NA,1,1,99.9139249965058,100,1,88.1171409664858,99.9042181343425,99.913908733022,99.9139249965058,3.86159026366133,0.0116155238228216,1.22677415436972e-05,1.29307528158143e-08
545,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,2.35019523038528e-08,1.3048905273756e-07,NA,1,1,99.9139249768956,100,1,83.8880939513001,99.8966900123657,99.913895213059,99.9139249768956,10.6791503521597,0.021153631759597,2.22969129792708e-05,2.35019523038528e-08
546,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,2.34065957762968e-08,1.29959608091653e-07,NA,1,1,99.9139249778957,100,1,84.9814151476057,99.8972547170298,99.9138961237988,99.9139249778957,10.2455316568486,0.0210669196184925,2.22064454950688e-05,2.34065957762968e-08
547,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,6.18248268014328e-08,3.43267784007005e-07,NA,1,1,99.9139249144136,100,1,80.790107631859,99.8701915082143,99.9138544523234,99.9139249144136,18.3569927524982,0.0555167286314347,5.86548094894782e-05,6.18248268014328e-08
548,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,1.53094252745258e-07,8.50019767751995e-07,NA,1,1,99.9139247805674,100,1,75.8612429595493,99.8086841177294,99.9137717266891,99.9139247805674,24.7458089071091,0.135172692396622,0.000145244455184388,1.53094252745258e-07
549,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,8.85656414856755e-08,4.91739857144842e-07,NA,1,1,99.9139248596732,100,1,71.9280721328633,99.8409328592315,99.9138153354824,99.9139248596732,30.4917934814229,0.0797006559075403,8.40245055114515e-05,8.85656414856755e-08
550,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,3.0550873062319e-07,1.69626524729393e-06,NA,0.75,0.75,99.9139245116346,100,1,58.1633333384598,99.6284590629616,99.9135900681692,99.9139245116346,47.3963672778394,0.267026023158937,0.000289843822327399,3.0550873062319e-07
551,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,3.20272381888964e-07,1.77823694278751e-06,NA,0.75,0.75,99.913924502278,100,1,62.3332320937699,99.6288870980852,99.9135884796321,99.913924502278,45.7135815033042,0.279193125863911,0.00030385024967637,3.20272381888964e-07
552,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0.25,2.18841915941133e-06,1.21506819634519e-05,NA,0.75,0.75,99.91392206748,100,1,48.777726526463,98.3294956581776,99.9121899359482,99.91392206748,60.5073666815569,1.63880030836328,0.00207619413801686,2.18841915941133e-06
553,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0.25,0.25,0.000102615285794589,0.000569747456901582,NA,0.75,0.75,99.9138028403446,100,1,23.0991036006041,77.9351993287355,99.8418373240177,99.9138028403446,83.0783711669184,37.8335219991421,0.0973358801888453,0.000102615285794589
554,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,1,1,98.2286045493977,100,2,0,0,1.7874067942129,2.17331498206816,NA,14.9300157576854,4.00543341090143,2.44623349572709,1.7874067942129,92.7538943802147,96.4175838119126,97.9337759948947,98.2286045493977
555,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,1,1,95.9526343486924,98.7447215748388,1,0,0,3.33231482513323,3.84910329344888,NA,17.241161489884,5.03000037204674,3.50310795607432,3.33231482513323,91.746690649727,95.6758117616629,97.7139176921688,95.9526343486924
556,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0.5,0.75,9.77576733546125,36.8023353057053,NA,0.25,0.25,93.0688891403233,100,8,22.4681226018231,33.1641017533621,44.8204920881241,93.0688891403233,84.7800683664534,78.7498474505558,65.8273314911089,9.77576733546125
557,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0.25,0.25,2.46101563272974e-05,0.000136642111984165,NA,0.75,0.75,99.9138936565186,100,1,22.5274398706531,88.2169402763477,99.8963416893063,99.9138936565186,80.4222387078473,15.3613765518185,0.0233470873067953,2.46101563272974e-05
558,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,1,1,98.4067440744465,100,1,0,0,1.45350482566313,1.9683113351257,NA,13.4904667333959,3.73706974547041,2.69630236040972,1.45350482566313,93.4567218330282,96.4729946450777,98.2846472324494,98.4067440744465
559,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,1,1,98.8349811674889,100,1,0,0,1.11075008624494,1.1920727396659,NA,11.6116316215901,1.4695189408366,1.27101750397412,1.11075008624494,94.9758650303142,98.5235349215853,97.9658659220625,98.8349811674889
560,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,1,1,98.3552749331567,100,2,0,0,2.99085704461128,3.42875915619885,NA,13.598077727525,5.29390480120152,3.74719434461986,2.99085704461128,93.6054545604939,95.5536298285504,96.6371211178237,98.3552749331567
561,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,1.82946782871599e-09,1.0157689066281e-08,NA,1,1,99.9139250144142,100,1,92.0442947989118,99.9103354204602,99.913920357826,99.9139250144142,1.14462380678319,0.00164667121705903,1.73566382714116e-06,1.82946782871599e-09
562,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,1.72536280910633e-09,9.57967047362467e-09,NA,1,1,99.9139250147067,100,1,92.1687613703007,99.9105037289357,99.9139205862368,99.9139250147067,0.946331544554838,0.00155295329789972,1.63689668390109e-06,1.72536280910633e-09
563,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,3.04006838278079e-09,1.68792634054782e-08,NA,1,1,99.9139250128512,100,1,92.1403875551115,99.9100564895788,99.9139194637455,99.9139250128512,1.42201947763907,0.00273630185148233,2.88419204431124e-06,3.04006838278079e-09
564,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,8.39791699457227e-09,4.66274554333617e-08,NA,1,1,99.913925003996,100,1,91.3451459775315,99.9069408939882,99.9139136501176,99.913925003996,3.25819761390714,0.00755801502394745,7.96732166341205e-06,8.39791699457227e-09
565,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,1.02666157797015e-08,5.70029651369555e-08,NA,1,1,99.9139250005218,100,1,90.011331481721,99.9056576600848,99.9139112526328,99.9139250005218,6.23611193757655,0.00924058454377404,9.74020567891097e-06,1.02666157797015e-08
566,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,1.12672163541878e-08,6.25585640688404e-08,NA,1,1,99.9139249995881,100,1,90.2711210940066,99.9057430891989,99.9139108568236,99.9139249995881,6.05335003963492,0.0101412926024585,1.06895015387682e-05,1.12672163541878e-08
567,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,2.03101034680182e-08,1.12767064126859e-07,NA,1,1,99.913924983911,100,1,88.7824904987711,99.899215128129,99.9139003438971,99.913924983911,7.92853110277106,0.0182786147129742,1.92687219729963e-05,2.03101034680182e-08
568,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,3.72191984191736e-08,2.06650829828059e-07,NA,1,1,99.9139249606506,100,1,88.436749806677,99.8936227605676,99.913886486601,99.9139249606506,11.4582361461481,0.0334829892445348,3.53108187341102e-05,3.72191984191736e-08
569,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,2.62389698973231e-08,1.45685698045696e-07,NA,1,1,99.9139249721843,100,1,86.0117291838296,99.8950116217678,99.9138920632752,99.9139249721843,13.7131861682694,0.0236157748121933,2.4893591995572e-05,2.62389698973231e-08
570,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,4.46323190640396e-08,2.47810435559112e-07,NA,1,1,99.9139249427544,100,1,83.5348485167526,99.8852222229314,99.9138730347402,99.9139249427544,19.9120549147045,0.0401690960554203,4.23438365072473e-05,4.46323190640396e-08
571,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,2.80855915278684e-07,1.55938629810374e-06,NA,0.75,0.75,99.9139245728266,100,1,68.5409563065764,99.6939315869526,99.9136363964995,99.9139245728266,45.5039371375769,0.246991729641878,0.000266455018134713,2.80855915278684e-07
572,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0,0,1.83363687990993e-07,1.01808367549409e-06,NA,1,1,99.9139247410495,100,1,77.7923003309623,99.8109906882322,99.9137489484839,99.9139247410495,36.4183198276621,0.163504770914795,0.000173961774241618,1.83363687990993e-07
573,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0,1.25990791540333e-07,6.99534185181802e-07,NA,0.75,1,99.9139247949765,100,1,69.5819737490048,99.8055063854026,99.9137720075921,99.9139247949765,41.3131261702154,0.113366422570319,0.000119530679868169,1.25990791540333e-07
574,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,2,0,0,1.17543199107161e-07,6.52630918472925e-07,NA,1,1,99.9139248129766,100,1,72.1500107987522,99.8187889045637,99.9137850416465,99.9139248129766,38.930860382189,0.105730444078416,0.000111516237988963,1.17543199107161e-07
575,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.66320991716831e-07,9.23458119546745e-07,NA,1,1,99.9139247453267,100,1,71.7739022316899,99.7923930782627,99.9137445464007,99.9139247453267,41.7538972175053,0.148324094841502,0.000157792948686377,1.66320991716831e-07
576,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,10,0.25,0.25,4.46039254493508e-06,2.47652793068573e-05,NA,0.75,0.75,99.9139194088437,100,1,45.422841640614,97.4474529433479,99.9107811536887,99.9139194088437,72.0782104021733,3.20932529148791,0.00423162479452169,4.46039254493508e-06
577,100,100,5,5,"rectangle",10000,"medium",1,1,120,4,6,1.5,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,0,0.25,1.16392899030923e-06,6.46244152802697e-06,NA,0.75,0.75,99.9139232145017,100,1,45.2681506844672,98.6815320251026,99.9127758941256,99.9139232145017,69.0638095579848,0.984378852249646,0.00110424505304002,1.16392899030923e-06
