"simulation","height1","width1","height2","width2","shape","area","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_up","prob_down","prob_left","prob_right","wind_direction","full_thresh_wind","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03"
85,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,5,5,100,5,5,100,20,20,0,0,0,2000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,2.41315044721648e-07,1.38486800773518e-06,NA,0.75,0.75,99.9180182119784,100,1,63.2396831911123,99.7646799910586,99.9178689386479,24.1116122839714,0.149606385848822,0.000193176096716146
86,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,5,5,100,5,5,100,20,20,0,0,0,2000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,6.51678300777845e-07,3.71013548055024e-06,NA,0.75,0.75,99.9180181044605,100,1,60.1286824279687,99.7211133348132,99.9178298459555,23.3504945395163,0.193723259790896,0.000355474249246327
87,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,5,5,100,5,5,100,20,20,0,0,0,2000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,8.72827769272016e-07,4.96918384180239e-06,NA,0.75,0.75,99.9180179197415,100,1,56.7295759393925,99.2736303005849,99.9176734667502,26.7980723990805,0.252409220014142,0.00047610477954561
88,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,5,5,100,5,5,100,20,20,0,0,0,2000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.02979456067237e-06,5.8628273209747e-06,NA,0.75,0.75,99.9180179307979,100,1,56.9205391313342,99.6078576446169,99.9177337294749,31.5549339713598,0.306012866608486,0.000561726450908627
89,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,5,5,100,5,5,100,20,20,0,0,0,2000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,5.05527336047574e-07,2.87806867565682e-06,NA,0.75,0.75,99.918018181114,100,1,64.9637328782609,99.7892625700573,99.9178784954627,21.5198492792309,0.15031241862909,0.000275752711765285
90,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,5,5,100,5,5,100,20,20,0,0,0,2000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,5.7149075860912e-07,3.25361169253149e-06,NA,0.75,0.75,99.9180181463633,100,1,62.6064211438581,99.7591965208403,99.9178563515111,23.2922030262573,0.16989540625081,0.000311734060599169
91,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,10,10,100,10,10,100,40,40,0,0,0,4000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,8.92821621143443e-08,5.1003179688767e-07,NA,1,1,99.9180183319109,100,1,72.5551806827695,99.8590665364752,99.917949819804,21.191776792334,0.064029379404835,7.56432791860191e-05
92,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,10,10,100,10,10,100,40,40,0,0,0,4000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.19274495362916e-07,6.81365502256634e-07,NA,0.75,1,99.9180183028179,100,1,69.0649894134559,99.8394717223329,99.9179284850949,24.6807217161885,0.0855175149512519,0.000101053887946848
93,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,10,10,100,10,10,100,40,40,0,0,0,4000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.74280804824746e-07,9.95593633967941e-07,NA,0.75,0.75,99.9180182406387,100,1,64.4205405068161,99.7651192789112,99.9178787160455,31.4106666453115,0.12487760470484,0.000147657161364822
94,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,10,10,100,10,10,100,40,40,0,0,0,4000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,8.57462436111491e-08,4.89832567528123e-07,NA,1,1,99.9180183330208,100,1,72.2912470995959,99.8548945932124,99.9179495359025,20.2115307684564,0.0614928698340865,7.26475147084168e-05
95,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,10,10,100,10,10,100,40,40,0,0,0,4000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.27080747919342e-07,7.25959371141183e-07,NA,0.75,1,99.9180182943818,100,1,68.7568904260235,99.8302284117869,99.9179218901969,26.4592104613664,0.0911076156079584,0.000107667631652515
96,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,10,10,100,10,10,100,40,40,0,0,0,4000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,2.44742079487587e-07,1.40453520603257e-06,NA,0.75,0.75,99.9180182173912,100,1,65.6344501461777,99.7974981968017,99.9178769505962,30.6508327387429,0.15193880230163,0.000195919467071998
97,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,10,10,100,10,10,100,40,40,0,0,0,4000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,2.11790523218843e-07,1.2154315545375e-06,NA,0.75,1,99.91801824724,100,1,68.3841671489814,99.8225284722748,99.9178986544131,26.649582283306,0.131802751229885,0.000169541299574132
98,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,10,10,100,10,10,100,40,40,0,0,0,4000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,2.61984086564064e-07,1.50348429566978e-06,NA,0.75,1,99.9180182106863,100,1,67.66662787482,99.8067998748161,99.9178763497792,30.2652121207686,0.162740414938481,0.000209721940726205
99,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,10,10,100,10,10,100,40,40,0,0,0,4000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.38412754090389e-07,7.94328406593298e-07,NA,1,1,99.918018302604,100,1,72.3090500551147,99.8453412237009,99.917933585612,21.0970142738251,0.0864766927856939,0.000110801371237907
100,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,10,10,100,10,10,100,40,40,0,0,0,4000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.48483717334479e-07,8.52124035661962e-07,NA,1,1,99.9180182969556,100,1,71.0094384885967,99.849915652908,99.9179311428397,23.0230860191872,0.0927844742946749,0.00011886331969336
101,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,10,10,100,10,10,100,40,40,0,0,0,4000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,4.39613159998993e-07,2.50280602965641e-06,NA,0.75,1,99.9180182114682,100,1,69.4278530759242,99.8068162081223,99.9178953472528,23.771408224484,0.130707974752154,0.00023979816059824
102,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,10,10,100,10,10,100,40,40,0,0,0,4000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,99.8886035757683,100,1,0,0,1.14853906746347e-05,3.29788662964188e-05,NA,31.3387163665124,1.67072470243816,0.00452766450582957,86.2779412921157,98.4739505175589,99.8859476263343
103,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,10,10,100,10,10,100,40,40,0,0,0,4000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.4806078658416e-06,8.42939805404181e-06,NA,0.75,0.75,99.9180177522409,100,1,55.9682170977053,99.5741286210262,99.9176535111759,41.4505169689637,0.435742830992467,0.000807632741574662
104,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,10,10,100,10,10,100,40,40,0,0,0,4000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.00743746536285e-06,5.73554388496623e-06,NA,0.75,0.75,99.9180179436377,100,1,58.4143269306266,99.6270989381934,99.9177425024562,38.979893749781,0.299307846643125,0.000549531181732567
105,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,10,10,100,10,10,100,40,40,0,0,0,4000,4000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.01085722572653e-06,5.75501326738864e-06,NA,0.75,0.75,99.9180179573308,100,1,60.4360963987257,99.685166113639,99.9177600459556,37.6406268693672,0.300398039739107,0.000551396740355706
106,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,15,15,100,20,20,100,60,80,0,0,0,6000,8000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,99.8724217593917,100,1,0,0,1.69897778304399e-06,4.91534647955739e-06,NA,19.5531871243383,0.234730274210906,0.000645160561443332,91.4326183278488,99.3562666539902,99.870393239486
107,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,15,15,100,20,20,100,60,80,0,0,0,6000,8000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,99.8723569516272,100,1,0,0,1.55653346335458e-05,4.51051695861218e-05,NA,28.8678267052867,1.9819053674943,0.00584332411997099,89.9711924851436,98.2115512831735,99.8595615687815
108,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,15,15,100,20,20,100,60,80,0,0,0,6000,8000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,99.8719888935741,100,1,0,0,6.1663566437464e-06,1.78432627506775e-05,NA,24.2719976408805,0.821112701121462,0.00234039210845543,90.6173235187489,98.7720153396107,99.8680615999002
109,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,15,15,100,20,20,100,60,80,0,0,0,6000,8000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,99.8724017127642,100,1,0,0,7.72125967958525e-06,2.23478896797214e-05,NA,25.3694490044761,1.03185769340419,0.00293091685246895,90.7007952271426,98.6881666607395,99.8680688157263
110,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,15,15,100,20,20,100,60,80,0,0,0,6000,8000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,99.8724019315364,100,1,0,0,7.63920926900421e-06,2.20932404082896e-05,NA,24.6750292036299,1.00496124463841,0.00288615636753871,89.7749903842109,98.6674556177087,99.8681160764676
111,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,15,15,100,20,20,100,60,80,0,0,0,6000,8000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,6.65414300492241e-07,3.81870504023198e-06,NA,0.75,0.75,99.9180178937999,100,1,57.062225629194,99.5858652328884,99.91766926119,47.7395757005455,0.409794234812266,0.000532673214881573
112,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,15,15,100,20,20,100,60,80,0,0,0,6000,8000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,99.879542607642,100,1,0,0,6.15043884840253e-06,1.78719692109646e-05,NA,26.134936282776,0.875936801477264,0.0024040370206191,89.9183228637153,98.707132215462,99.8793640334735
113,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,15,15,100,20,20,100,60,80,0,0,0,6000,8000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,99.8821991295023,100,1,0,0,3.85006264497642e-06,1.11887587881375e-05,NA,25.1779665731293,0.553294131291034,0.00150250916165735,90.1675580122651,98.9954043498347,99.8800504816806
114,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,15,15,100,20,20,100,60,80,0,0,0,6000,8000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,99.8821870633896,100,1,0,0,1.70343684349874e-06,4.96059913099499e-06,NA,21.4396828296417,0.248858425895697,0.000664689331731446,90.9362073763234,99.395346620595,99.8808578911024
115,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,15,15,100,20,20,100,60,80,0,0,0,6000,8000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,99.8821818455272,100,1,0,0,1.04439415368505e-06,3.04159373812799e-06,NA,17.7313731562299,0.150832458126126,0.000405400190828524,92.0705877473924,99.6601997635196,99.8674977576019
116,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,15,15,100,20,20,100,60,80,0,0,0,6000,8000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,99.8885372425151,100,1,0,0,1.1262511217282e-06,3.28636515515578e-06,NA,19.9600256587192,0.177656468793915,0.000449136432035312,90.8341647086599,99.6888290114156,99.8880880148344
117,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,15,15,100,20,20,100,60,80,0,0,0,6000,8000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,99.8886199760123,100,1,0,0,2.3732349976096e-06,6.91587072277679e-06,NA,23.841406490105,0.357866017576441,0.000945000538048844,90.4503689063144,99.3677963042651,99.8875568521336
118,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,15,15,100,20,20,100,60,80,0,0,0,6000,8000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,99.8886206384883,100,1,0,0,2.2917465085673e-06,6.69594531575989e-06,NA,23.2586578664669,0.342769398505815,0.000915350844166221,89.9981176030206,99.4481081658876,99.8875176564251
119,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,15,15,100,20,20,100,60,80,0,0,0,6000,8000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,99.8860985423277,100,1,0,0,1.1437602041728e-06,3.32501599322226e-06,NA,19.1390072974575,0.170718111037046,0.000453118446283249,91.7955241488209,99.7510128897581,99.888159619106
120,20,20,10,10,"rectangle",400,1,1,125,4,9,2.25,4,15,15,100,20,20,100,60,80,0,0,0,6000,8000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,1,1,99.8886137284134,100,1,0,0,2.37217744150586e-06,6.93500283976216e-06,NA,24.3986777446329,0.3639590629217,0.000953426201932543,90.0624082988937,99.4086467888387,99.8876002927736
121,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,20,20,100,15,15,100,80,60,0,0,0,8000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.29291566176238e-07,7.38588854788983e-07,NA,1,1,99.9180182989997,100,1,72.7556748257546,99.84728010864,99.9179284764534,30.510684421465,0.0927045114279124,0.000109540729261792
122,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,20,20,100,15,15,100,80,60,0,0,0,8000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,6.50645766378352e-08,3.71686819975623e-07,NA,1,1,99.9180183585319,100,1,79.2190622657895,99.8809776246044,99.9179708230465,19.8977920069679,0.0466744891062544,5.51252354014904e-05
123,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,20,20,100,15,15,100,80,60,0,0,0,8000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,2.11694351077945e-07,1.20932163806428e-06,NA,0.75,0.75,99.9180182198575,100,1,66.2680359384312,99.7885260603075,99.9178708162762,39.6933341675941,0.151702720962602,0.000179355268377808
124,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,20,20,100,15,15,100,80,60,0,0,0,8000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,9.362009796619e-08,5.34812617199672e-07,NA,1,1,99.9180183330339,100,1,76.9635835754222,99.8694833057054,99.9179531658325,25.4031921616527,0.0671457907478856,7.93185495472245e-05
125,20,20,10,10,"rectangle",400,1,1,125,4,7,1.75,4,20,20,100,15,15,100,80,60,0,0,0,8000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,6.44261526559878e-08,3.68039769732289e-07,NA,1,1,99.9180183596716,100,1,80.144763651382,99.8816439100262,99.9179719053442,18.7972157820849,0.0462174411804919,5.45843388115586e-05
126,20,20,10,10,"rectangle",400,1,1,125,4,8,2,4,20,20,100,15,15,100,80,60,0,0,0,8000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,2.40558590818523e-07,1.38052684123998e-06,NA,1,1,99.918018232704,100,1,72.5716884148238,99.8335600459708,99.9178936084204,33.099609884693,0.14976767363759,0.000192570533161524
