height,width,area,shape,HtoW,initial_perc_SAV_cover,initial_perc_SAV_cells_occupied,SAV_biomass_per_cell,initial_perc_FP_cover,initial_perc_FP_cells_occupied,FP_biomass_per_cell,N_to_P,timesteps,years,TOTALN,TOTALP,lossSAV,lossFP,minthresholdtomoveSAV,maxthresholdtomoveSAV,maxamounttomoveSAV,minthresholdtomoveFP,maxthresholdtomoveFP,maxamounttomoveFP,numbFPspecies,initialSAVcells,initial01cells,initial02cells,initial03cells,initial04cells,initialSAVtotmass,initial01totmass,initial02totmass,initial03totmass,initial04totmass,maxSAVrgr,maxrgr01,maxrgr02,maxrgr03,maxrgr04,overwinterSAV,overwinter01,overwinter02,overwinter03,overwinter04,halfsatBSAV,halfsatB01,halfsatB02,halfsatB03,halfsatB04,halfsatNSAV,halfsatN01,halfsatN02,halfsatN03,halfsatN04,halfsatPSAV,halfsatP01,halfsatP02,halfsatP03,halfsatP04,uptakeNSAV,uptakeN01,uptakeN02,uptakeN03,uptakeN04,uptakePSAV,uptakeP01,uptakeP02,uptakeP03,uptakeP04,lightlimitation,shadingbyFP,lightattenuation,propyears_prop_daysFP_abovehalf,avg_avg_FPcover,avg_max_FPcover,avg_firstdayFP,propyears_avgSAVcover_abovethreshold,propyears_prop_daysSAV_abovehalf,avg_avg_SAVcover,avg_max_SAVcover,avg_firstdaySAV
20,20,400,square,1,50,50,100,1,1,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,200,4,0,0,0,20000,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,1.07E-14,7.33E-14,NA,1,1,70.64951134,74.9329919,20
20,20,400,square,1,25,25,100,1,1,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,100,4,0,0,0,10000,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,9.87E-15,6.75E-14,NA,0.9,1,70.64945718,74.9328128,20
20,20,400,square,1,1,1,100,1,1,100,4,150,10,0.5,0.125,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,7.80E-14,5.33E-13,NA,0.8,0.9,70.64990712,74.93343496,20
20,20,400,square,1,99,99,100,99,99,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,9.87E-09,6.58E-08,NA,0.8,0.9,70.64930934,74.93244365,20
20,20,400,square,1,75,75,100,99,99,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,300,396,0,0,0,30000,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,9.87E-09,6.58E-08,NA,0.8,0.9,70.64939212,74.93326518,20
20,20,400,square,1,50,50,100,99,99,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,200,396,0,0,0,20000,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,4.19E-10,2.79E-09,NA,0.9,0.9,70.64902565,74.93164714,20
20,20,400,square,1,25,25,100,99,99,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,100,396,0,0,0,10000,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,3.26E-11,2.17E-10,NA,0.9,0.9,70.64918278,74.93316196,20
20,20,400,square,1,1,1,100,99,99,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.4,13.41756785,21.45517886,NA,0.4,0.5,53.89822148,62.73865491,NA
20,20,400,square,1,99,99,100,75,75,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,396,300,0,0,0,39600,30000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,9.79E-09,6.53E-08,NA,0.8,0.9,70.64973962,74.93324595,20
20,20,400,square,1,75,75,100,75,75,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,300,300,0,0,0,30000,30000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,9.80E-09,6.53E-08,NA,0.8,0.9,70.64932339,74.9329018,20
20,20,400,square,1,50,50,100,75,75,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,200,300,0,0,0,20000,30000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,1.92E-09,1.28E-08,NA,0.8,0.9,70.64891997,74.931198,20
20,20,400,square,1,25,25,100,75,75,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,100,300,0,0,0,10000,30000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,2.46E-11,1.64E-10,NA,0.9,0.9,70.64910523,74.93266166,20
20,20,400,square,1,1,1,100,75,75,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,4,300,0,0,0,400,30000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.2,0.015686196,0.098917313,NA,0.6,0.6,69.22602183,74.93246973,29.71428571
20,20,400,square,1,99,99,100,50,50,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,396,200,0,0,0,39600,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,9.68E-09,6.45E-08,NA,0.8,0.9,70.6496216,74.93351551,20
20,20,400,square,1,75,75,100,50,50,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,300,200,0,0,0,30000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,9.68E-09,6.45E-08,NA,0.8,0.9,70.64983495,74.93311182,20
20,20,400,square,1,50,50,100,50,50,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,9.05E-09,6.03E-08,NA,0.8,0.9,70.64936283,74.93283586,20
20,20,400,square,1,25,25,100,50,50,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,100,200,0,0,0,10000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,1.47E-11,9.79E-11,NA,0.9,0.9,70.64961953,74.93247185,20
20,20,400,square,1,1,1,100,50,50,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,4,200,0,0,0,400,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.2,0.019183005,0.120078658,NA,0.6,0.6,69.15281299,74.91870544,29.71428571
20,20,400,square,1,99,99,100,25,25,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,396,100,0,0,0,39600,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,9.52E-09,6.34E-08,NA,0.8,0.9,70.64934871,74.93257486,20
20,20,400,square,1,75,75,100,25,25,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,300,100,0,0,0,30000,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,9.52E-09,6.34E-08,NA,0.8,0.9,70.64944808,74.93341184,20
20,20,400,square,1,50,50,100,25,25,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,200,100,0,0,0,20000,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,6.09E-12,4.06E-11,NA,0.9,1,70.64937872,74.93339346,20
20,20,400,square,1,25,25,100,25,25,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,100,100,0,0,0,10000,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,2.95E-12,1.96E-11,NA,0.9,1,70.64927851,74.93271642,20
20,20,400,square,1,1,1,100,25,25,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,4,100,0,0,0,400,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.2,0.000913372,0.005904241,NA,0.6,0.7,70.0540132,74.93311615,26.14285714
20,20,400,square,1,99,99,100,1,1,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,8.20E-09,5.46E-08,NA,0.8,0.9,70.64961142,74.93348486,20
20,20,400,square,1,75,75,100,1,1,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,300,4,0,0,0,30000,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,2.69E-09,1.79E-08,NA,0.8,0.9,70.64933393,74.93331983,20
20,20,400,square,1,50,50,100,1,1,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,200,4,0,0,0,20000,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,1.08E-13,7.19E-13,NA,1,1,70.64946286,74.93385621,20
20,20,400,square,1,25,25,100,1,1,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,100,4,0,0,0,10000,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,8.90E-14,5.93E-13,NA,0.9,1,70.64897841,74.93242626,20
20,20,400,square,1,1,1,100,1,1,100,4,150,10,1,0.25,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,2.19E-12,1.46E-11,NA,0.8,0.9,70.64946091,74.93275555,20
20,20,400,square,1,99,99,100,99,99,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,3.50E-07,2.25E-06,NA,0.8,0.9,70.64906482,74.93226833,20
20,20,400,square,1,75,75,100,99,99,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,300,396,0,0,0,30000,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,3.50E-07,2.25E-06,NA,0.8,0.9,70.64972943,74.93272975,20
20,20,400,square,1,50,50,100,99,99,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,200,396,0,0,0,20000,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,3.46E-07,2.22E-06,NA,0.8,0.9,70.64885029,74.93221051,20
20,20,400,square,1,25,25,100,99,99,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,100,396,0,0,0,10000,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,6.48E-08,4.16E-07,NA,0.8,0.9,70.64960008,74.93271639,20
20,20,400,square,1,1,1,100,99,99,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,1,82.55937026,86.81508787,12,0,0,3.301594402,3.912029942,NA
20,20,400,square,1,99,99,100,75,75,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,396,300,0,0,0,39600,30000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,3.49E-07,2.24E-06,NA,0.8,0.9,70.64970094,74.93315005,20
20,20,400,square,1,75,75,100,75,75,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,300,300,0,0,0,30000,30000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,3.49E-07,2.24E-06,NA,0.8,0.9,70.64938255,74.93248972,20
20,20,400,square,1,50,50,100,75,75,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,200,300,0,0,0,20000,30000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,3.47E-07,2.23E-06,NA,0.8,0.9,70.64960719,74.93361936,20
20,20,400,square,1,25,25,100,75,75,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,100,300,0,0,0,10000,30000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,8.94E-08,5.74E-07,NA,0.8,0.9,70.64948877,74.93275044,20
20,20,400,square,1,1,1,100,75,75,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,4,300,0,0,0,400,30000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,1,82.68381542,86.89256556,12,0,0,2.524986838,2.993926857,NA
20,20,400,square,1,99,99,100,50,50,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,396,200,0,0,0,39600,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,3.48E-07,2.24E-06,NA,0.8,0.9,70.64954894,74.93309932,20
20,20,400,square,1,75,75,100,50,50,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,300,200,0,0,0,30000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,3.48E-07,2.24E-06,NA,0.8,0.9,70.64927028,74.93336907,20
20,20,400,square,1,50,50,100,50,50,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,200,200,0,0,0,20000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,3.53E-07,2.27E-06,NA,0.8,0.9,70.64981683,74.93381872,20
20,20,400,square,1,25,25,100,50,50,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,100,200,0,0,0,10000,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,2.94E-07,1.89E-06,NA,0.8,0.9,70.64917271,74.93312233,20
20,20,400,square,1,1,1,100,50,50,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,4,200,0,0,0,400,20000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,1,82.74064542,86.92821048,12,0,0,2.140763205,2.538398772,NA
20,20,400,square,1,99,99,100,25,25,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,396,100,0,0,0,39600,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,3.47E-07,2.23E-06,NA,0.8,0.9,70.64981298,74.93391252,20
20,20,400,square,1,75,75,100,25,25,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,300,100,0,0,0,30000,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,3.47E-07,2.23E-06,NA,0.8,0.9,70.64984282,74.93374,20
20,20,400,square,1,50,50,100,25,25,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,200,100,0,0,0,20000,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,3.42E-07,2.20E-06,NA,0.8,0.9,70.64947856,74.93282847,20
20,20,400,square,1,25,25,100,25,25,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,100,100,0,0,0,10000,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,4.78E-09,3.07E-08,NA,0.9,0.9,70.64969368,74.93223644,20
20,20,400,square,1,1,1,100,25,25,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,4,100,0,0,0,400,10000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,1,82.47585533,86.76664289,12,0,0,3.800293008,4.506138354,NA
20,20,400,square,1,99,99,100,1,1,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,396,4,0,0,0,39600,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,2.51E-07,1.61E-06,NA,0.8,0.9,70.64891106,74.93274111,20
20,20,400,square,1,75,75,100,1,1,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,300,4,0,0,0,30000,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,3.18E-07,2.04E-06,NA,0.8,0.9,70.64946298,74.93277851,20
20,20,400,square,1,50,50,100,1,1,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,200,4,0,0,0,20000,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,1.10E-11,7.05E-11,NA,1,1,70.6492033,74.93285789,20
20,20,400,square,1,25,25,100,1,1,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,100,4,0,0,0,10000,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,4.71E-12,3.03E-11,NA,0.9,1,70.64914315,74.93376459,20
20,20,400,square,1,1,1,100,1,1,100,4,150,10,2,0.5,0.05,0.05,50,100,5,50,100,5,1,4,4,0,0,0,400,400,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0,1.88E-09,1.21E-08,NA,0.8,0.8,70.64920608,74.93259288,20
20,20,400,square,1,99,99,100,99,99,100,4,150,10,3,0.75,0.05,0.05,50,100,5,50,100,5,1,396,396,0,0,0,39600,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,9.09E-06,5.69E-05,NA,0.8,0.8,70.64919203,74.93272431,20
20,20,400,square,1,75,75,100,99,99,100,4,150,10,3,0.75,0.05,0.05,50,100,5,50,100,5,1,300,396,0,0,0,30000,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,9.10E-06,5.70E-05,NA,0.8,0.8,70.64981592,74.93300495,20
20,20,400,square,1,50,50,100,99,99,100,4,150,10,3,0.75,0.05,0.05,50,100,5,50,100,5,1,200,396,0,0,0,20000,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,9.16E-06,5.73E-05,NA,0.8,0.8,70.64923066,74.9325204,20
20,20,400,square,1,25,25,100,99,99,100,4,150,10,3,0.75,0.05,0.05,50,100,5,50,100,5,1,100,396,0,0,0,10000,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,1.30E-05,8.11E-05,NA,0.8,0.8,70.6498648,74.93301992,20
20,20,400,square,1,1,1,100,99,99,100,4,150,10,3,0.75,0.05,0.05,50,100,5,50,100,5,1,4,396,0,0,0,400,39600,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,1,84.15414303,88.0840787,11,0,0,2.946275168,3.53053683,NA
20,20,400,square,1,99,99,100,75,75,100,4,150,10,3,0.75,0.05,0.05,50,100,5,50,100,5,1,396,300,0,0,0,39600,30000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,9.09E-06,5.69E-05,NA,0.8,0.8,70.64970149,74.93283305,20
20,20,400,square,1,75,75,100,75,75,100,4,150,10,3,0.75,0.05,0.05,50,100,5,50,100,5,1,300,300,0,0,0,30000,30000,0,0,0,0.5,0.5,0,0,0,0.1,0.1,0,0,0,0,42,0,0,0,0,0.2,0,0,0,0,0.05,0,0,0,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.02,0.04,0,0.1,9.10E-06,5.69E-05,NA,0.8,0.8,70.64948792,74.93288606,20
