"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","scenario","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04","final_FP01_yr04","final_FP02_yr04","final_FP03_yr04","final_FP04_yr04"
815,100,100,5,5,"rectangle",10000,"large",1,3,150,4,6,1.5,4,15,15,100,45,45,100,1500,1500,1500,1500,0,150000,150000,150000,150000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",0.25,0.25,2.97291002211187e-06,2.07610007242125e-05,NA,0.75,0.75,99.933082461706,100,1,17.717301760571,92.4029911127539,99.9294883143388,99.933082461706,80.1529430460168,11.6427008001303,0.00703215339226367,2.97291002211187e-06,6.02415322894005e-12,4.36688887210544e-10,1.12222672254355e-08,NA
816,100,100,5,5,"rectangle",10000,"large",1,3,150,4,6,1.5,4,30,30,100,1,1,100,3000,33,33,33,0,300000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",0,0,1.23728876645867e-10,8.63620945924603e-10,NA,1,1,99.9330844888659,100,1,93.3922753342954,99.9320572055917,99.9330840909672,99.9330844888659,1.32148763583047,0.000832903565282005,3.06999717235546e-07,1.23728876645867e-10,1.30592678684098e-15,3.95284887520686e-14,4.44390108058475e-13,NA
817,100,100,5,5,"rectangle",10000,"large",1,3,150,4,6,1.5,4,30,30,100,5,5,100,3000,167,167,167,0,300000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",0,0,7.59662305651225e-10,5.30231067059578e-09,NA,1,1,99.9330844882646,100,1,90.4614317983956,99.9293883648789,99.9330827225677,99.9330844882646,7.81596649025211,0.0051380431449089,1.88796220950779e-06,7.59662305651225e-10,8.23482105649742e-15,2.47304265459491e-13,2.72355472795427e-12,NA
818,100,100,5,5,"rectangle",10000,"large",1,3,150,4,6,1.5,4,30,30,100,15,15,100,3000,500,500,500,0,300000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",0,0,5.11656963868728e-09,3.57148777448072e-08,NA,1,1,99.9330844842015,100,1,78.4614316749213,99.9110197313171,99.9330735186075,99.9330844842015,28.2771216813416,0.0339906387664251,1.26430094582603e-05,5.11656963868728e-09,4.84910587691392e-14,1.56388468166886e-12,1.84540538089775e-11,NA
819,100,100,5,5,"rectangle",10000,"large",1,3,150,4,6,1.5,4,30,30,100,30,30,100,3000,1000,1000,1000,0,300000,1e+05,1e+05,1e+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",0,0,1.10462041083583e-08,7.71090223072817e-08,NA,0.75,0.75,99.9330844787342,100,1,67.3969460260362,99.8794811582011,99.9330611582929,99.9330844787342,39.3349448687542,0.0719049781306191,2.7155262091129e-05,1.10462041083583e-08,8.707561698517e-14,3.20020794291388e-12,4.00366382194622e-11,NA
820,100,100,5,5,"rectangle",10000,"large",1,3,150,4,6,1.5,4,30,30,100,45,45,100,3000,1500,1500,1500,0,300000,150000,150000,150000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",0,0,1.81223115022667e-08,1.26509184450522e-07,NA,0.75,0.75,99.933084472487,100,1,61.1097379776036,99.8403178350035,99.9330474281585,99.933084472487,49.4810092579849,0.116201201484541,4.44068179703241e-05,1.81223115022667e-08,1.44519766187309e-13,4.98151299961905e-12,6.59537136724865e-11,NA
821,100,100,5,5,"rectangle",10000,"large",1,3,150,4,6,1.5,4,45,45,100,1,1,100,4500,33,33,33,0,450000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",0,0,6.5877309993812e-11,4.59775707044562e-10,NA,1,1,99.9330844889262,100,1,95.0879149297992,99.9323957375541,99.9330842378417,99.9330844889262,0.882005042561313,0.000456903074321483,1.65019190839525e-07,6.5877309993812e-11,8.65230046630656e-16,2.31326616461555e-14,2.34324740878535e-13,NA
822,100,100,5,5,"rectangle",10000,"large",1,3,150,4,6,1.5,4,45,45,100,5,5,100,4500,167,167,167,0,450000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",0,0,3.6259037252755e-10,2.53076270744467e-09,NA,1,1,99.9330844886332,100,1,93.4409836855105,99.9309779008432,99.9330835520758,99.9330844886332,4.11836493654166,0.00247828703807558,9.03496807814603e-07,3.6259037252755e-10,4.50248474254947e-15,1.19802037393978e-13,1.2975977648556e-12,NA
823,100,100,5,5,"rectangle",10000,"large",1,3,150,4,6,1.5,4,45,45,100,15,15,100,4500,500,500,500,0,450000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",0,0,2.17819788886543e-09,1.52031601284606e-08,NA,1,1,99.9330844868245,100,1,86.4026535642268,99.9221947040481,99.9330792987501,99.9330844868245,17.4802873182463,0.014853494845783,5.42500978676063e-06,2.17819788886543e-09,2.61132365901719e-14,7.19124004180835e-13,7.79661966088689e-12,NA
824,100,100,5,5,"rectangle",10000,"large",1,3,150,4,6,1.5,4,45,45,100,30,30,100,4500,1000,1000,1000,0,450000,1e+05,1e+05,1e+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",0,0,4.77118167701775e-09,3.33046152956976e-08,NA,1,1,99.9330844846893,100,1,82.1687057624479,99.9150228065441,99.9330748712129,99.9330844846893,27.9742057550869,0.0316271797641147,1.17730295314145e-05,4.77118167701775e-09,4.75158121890677e-14,1.41812253227955e-12,1.72466109113252e-11,NA
825,100,100,5,5,"rectangle",10000,"large",1,3,150,4,6,1.5,4,45,45,100,45,45,100,4500,1500,1500,1500,0,450000,150000,150000,150000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",0,0,1.88254704250313e-08,1.31419889954386e-07,NA,0.75,0.75,99.933084472543,100,1,68.9745693701892,99.8518434957823,99.9330486136899,99.933084472543,49.4450348520948,0.120606684488149,4.60600509378844e-05,1.88254704250313e-08,1.44450054724333e-13,5.07315613550507e-12,6.86213288432105e-11,NA
826,100,100,5,5,"rectangle",10000,"large",1,3,150,4,7,1.75,4,1,1,100,1,1,100,100,33,33,33,0,10000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",0,0,6.29023434095008e-08,4.34891261972023e-07,NA,0.75,0.75,99.9330844493646,100,1,54.5091747109936,99.4254737179701,99.9329936763508,99.9330844493646,10.7750950573952,0.172798259873688,0.000101709046838402,6.29023434095008e-08,5.16700026377977e-13,1.90888726567428e-11,2.37591482243693e-10,NA
827,100,100,5,5,"rectangle",10000,"large",1,3,150,4,7,1.75,4,1,1,100,5,5,100,100,167,167,167,0,10000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",0,0,2.42003635952178e-06,1.67330705598107e-05,NA,0.75,0.75,99.9330801997508,100,1,34.2669362378698,93.0164820333462,99.9016716366035,99.9330801997508,35.3568331895719,4.51380206066805,0.00386057028708512,2.42003635952178e-06,1.16223690499419e-11,6.79367032642183e-10,9.20509410823528e-09,NA
828,100,100,5,5,"rectangle",10000,"large",1,3,150,4,7,1.75,4,1,1,100,15,15,100,100,500,500,500,0,10000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",1,1,99.9910300293353,100,1,0,0,3.47368608484443e-07,1.33116048635238e-06,NA,5.45704272704809,0.346756348643472,0.000402691787728395,3.47368608484443e-07,88.2707289620658,99.1624392285306,99.9607495528042,99.9910300293353,0.0114831173838181,9.5050555628928,99.7596635798258,NA
829,100,100,5,5,"rectangle",10000,"large",1,3,150,4,7,1.75,4,1,1,100,30,30,100,100,1000,1000,1000,0,10000,1e+05,1e+05,1e+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",1,1,99.5651690273803,100,1,0,0,0.00492042230980424,0.0109984835786692,NA,2.72832825762045,2.66286105997377,0.0344487647168375,0.00492042230980424,84.0470552636559,94.8586770889406,99.4559625106868,99.5651690273803,0.00680831910680755,27.4978669732949,99.995652352802,NA
830,100,100,5,5,"rectangle",10000,"large",1,3,150,4,7,1.75,4,1,1,100,45,45,100,100,1500,1500,1500,0,10000,150000,150000,150000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",1,1,99.9980928342876,100,1,0,0,4.90871061893344e-08,1.96418166341261e-07,NA,0.894318988835548,0.0396264226736223,8.93009554500987e-05,4.90871061893344e-08,95.4094218222806,99.1466768744899,99.9962422356637,99.9980928342876,0.000843485154092746,3.37517601006183,100,NA
831,100,100,5,5,"rectangle",10000,"large",1,3,150,4,7,1.75,4,5,5,100,1,1,100,500,33,33,33,0,50000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",0,0,3.64119607635145e-09,2.51747365461791e-08,NA,1,1,99.9330844871727,100,1,81.4814800553207,99.9252485239063,99.9330809447511,99.9330844871727,4.72304796526098,0.0104654054858182,5.87995923802267e-06,3.64119607635145e-09,2.98954709668108e-14,1.08540780120209e-12,1.37731876698315e-11,NA
832,100,100,5,5,"rectangle",10000,"large",1,3,150,4,7,1.75,4,5,5,100,5,5,100,500,167,167,167,0,50000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",0,0,4.01162653400324e-08,2.77364592584943e-07,NA,0.75,0.75,99.933084469907,100,1,64.6623377009757,99.8403105264615,99.9330499929993,99.933084469907,26.5631797589456,0.113894910987896,6.46416507115689e-05,4.01162653400324e-08,3.02012369103079e-13,1.17237374408577e-11,1.52009563203511e-10,NA
833,100,100,5,5,"rectangle",10000,"large",1,3,150,4,7,1.75,4,5,5,100,15,15,100,500,500,500,500,0,50000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",0.25,0.25,3.09607903648922e-05,0.000214156783425566,NA,0.75,0.75,99.9330716344591,100,1,22.2162908551991,79.8530102522672,99.911499871271,99.9330716344591,72.1449966289995,26.8108008728505,0.0479586764388881,3.09607903648922e-05,5.28485192977255e-11,4.96424138022661e-09,1.21640089150854e-07,NA
834,100,100,5,5,"rectangle",10000,"large",1,3,150,4,7,1.75,4,5,5,100,30,30,100,500,1000,1000,1000,0,50000,1e+05,1e+05,1e+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",1,1,99.9977151390579,100,1,0,0,1.46191932717136e-06,5.88361688334675e-06,NA,4.77290546359954,0.113938266900587,0.00201597270366771,1.46191932717136e-06,94.1712526180351,99.3612886580724,99.922640733246,99.9977151390579,0.00170830945853876,3.88841397541905,100,NA
835,100,100,5,5,"rectangle",10000,"large",1,3,150,4,7,1.75,4,5,5,100,45,45,100,500,1500,1500,1500,0,50000,150000,150000,150000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",1,1,99.9839951626235,100,1,0,0,6.79848022181047e-07,2.74476001999846e-06,NA,4.1463668666165,0.979274374440754,0.00114974885175332,6.79848022181047e-07,91.8117285918156,95.9766805712634,99.9901394067532,99.9839951626235,0.000268850523136458,1.34747888270271,100,NA
836,100,100,5,5,"rectangle",10000,"large",1,3,150,4,7,1.75,4,15,15,100,1,1,100,1500,33,33,33,0,150000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",0,0,1.02807455263353e-09,7.10887315891483e-09,NA,1,1,99.9330844885004,100,1,89.9758145383358,99.9309941998829,99.9330834924138,99.9330844885004,2.36876617312524,0.00285701493820199,1.64183386536872e-06,1.02807455263353e-09,6.87343212145691e-15,2.66404605869318e-13,3.93098540226019e-12,NA
837,100,100,5,5,"rectangle",10000,"large",1,3,150,4,7,1.75,4,15,15,100,5,5,100,1500,167,167,167,0,150000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",0,0,7.10374891862251e-09,4.91201832475197e-08,NA,1,1,99.9330844857098,100,1,83.3660550530413,99.9220280010105,99.9330786147975,99.9330844857098,11.7409482184633,0.0197100313127186,1.13490648533229e-05,7.10374891862251e-09,4.33947534522497e-14,1.87086479593977e-12,2.71359242426669e-11,NA
838,100,100,5,5,"rectangle",10000,"large",1,3,150,4,7,1.75,4,15,15,100,15,15,100,1500,500,500,500,0,150000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",0,0,5.28935537729552e-08,3.65733605604682e-07,NA,0.75,0.75,99.9330844653058,100,1,64.9037364430648,99.8487012263653,99.9330443523577,99.9330844653058,40.381784675942,0.147454608704543,8.46748340771459e-05,5.28935537729552e-08,3.33811594623807e-13,1.43222828701428e-11,2.01642222064226e-10,NA
839,100,100,5,5,"rectangle",10000,"large",1,3,150,4,7,1.75,4,15,15,100,30,30,100,1500,1000,1000,1000,0,150000,1e+05,1e+05,1e+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",1,1,99.994834480381,100,1,0,0,0.000502753233487844,0.00175714762528392,NA,17.0129563181246,3.86575217173074,0.0216757972382591,0.000502753233487844,90.9923802115758,96.1858749175685,99.7720942681989,99.994834480381,0.000898534645631661,5.57897780316394,100,NA
840,100,100,5,5,"rectangle",10000,"large",1,3,150,4,7,1.75,4,15,15,100,45,45,100,1500,1500,1500,1500,0,150000,150000,150000,150000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",1,1,99.9974646752774,100,1,0,0,0.00817511957178623,0.029442278591098,NA,11.6158263846388,0.985139835339338,0.123954671909787,0.00817511957178623,94.524558980521,98.8169951573554,98.8149648113699,99.9974646752774,0.0053410185516832,9.10582147724132,99.996072860864,NA
841,100,100,5,5,"rectangle",10000,"large",1,3,150,4,7,1.75,4,30,30,100,1,1,100,3000,33,33,33,0,300000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",0,0,4.33149818123962e-10,2.9947539550613e-09,NA,1,1,99.9330844887828,100,1,93.3120336621065,99.9319989026883,99.9330840093761,99.9330844887828,1.33199929680856,0.00124392334515207,6.99180855690294e-07,4.33149818123962e-10,3.5437279403953e-15,1.2843416237527e-13,1.63913819233752e-12,NA
842,100,100,5,5,"rectangle",10000,"large",1,3,150,4,7,1.75,4,30,30,100,5,5,100,3000,167,167,167,0,300000,16666.66667,16666.66667,16666.66667,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",0,0,2.53154141423664e-09,1.75039606157185e-08,NA,1,1,99.9330844878713,100,1,90.9894744954169,99.9298922530114,99.933082531597,99.9330844878713,6.68004568087705,0.00714761702771568,4.06339591418513e-06,2.53154141423664e-09,1.88993777500881e-14,6.99808910267971e-13,9.63328430266953e-12,NA
843,100,100,5,5,"rectangle",10000,"large",1,3,150,4,7,1.75,4,30,30,100,15,15,100,3000,500,500,500,0,300000,50000,50000,50000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",0,0,2.14065257720443e-08,1.48020765894866e-07,NA,1,1,99.9330844794791,100,1,77.3425436306673,99.9059029030444,99.9330684137587,99.9330844794791,29.2315040049287,0.05937635567923,3.41795860587167e-05,2.14065257720443e-08,1.3784844173659e-13,5.55422020384428e-12,8.18489943263955e-11,NA
844,100,100,5,5,"rectangle",10000,"large",1,3,150,4,7,1.75,4,30,30,100,30,30,100,3000,1000,1000,1000,0,300000,1e+05,1e+05,1e+05,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",0,0,8.92266934885755e-08,6.17050665143746e-07,NA,0.75,0.75,99.9330844507138,100,1,62.0402962807745,99.8033131040152,99.9330221774128,99.9330844507138,51.8208905333521,0.238883938331501,0.000141006179089481,8.92266934885755e-08,4.14782717214661e-13,2.01212101912122e-11,3.4439692456615e-10,NA
845,100,100,5,5,"rectangle",10000,"large",1,3,150,4,7,1.75,4,30,30,100,45,45,100,3000,1500,1500,1500,0,300000,150000,150000,150000,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",1,1,99.9993665112715,100,1,0,0,2.19582565880445e-05,8.93212465255542e-05,NA,21.9504215538416,8.37493742547123,0.032852568860018,2.19582565880445e-05,90.6447824095989,95.5664556071713,99.5431375143619,99.9993665112715,0.000467951436340832,2.21935384486024,100,NA
846,100,100,5,5,"rectangle",10000,"large",1,3,150,4,7,1.75,4,45,45,100,1,1,100,4500,33,33,33,0,450000,3333.333333,3333.333333,3333.333333,0,100,0,1,100,0,1,0.5,0.4,0.5,0.6,0,0.01,0.01,0.01,0.01,0,0,0.2,0.2,0.2,0,0.04,0,0.05,0.05,0.075,0.005,0.005,0.005,0,0.01875,0.00125,0.00125,0.00125,0,0.1,0.05,0.1,0.15,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,"D",0,0,2.60619098805756e-10,1.80190087211618e-09,NA,1,1,99.9330844888764,100,1,95.1167562959532,99.9324318084709,99.9330842011449,99.9330844888764,0.868775703374499,0.000748995040577199,4.20624003781276e-07,2.60619098805756e-10,2.20726906829641e-15,7.67743037848161e-14,9.86674059557594e-13,NA
